record_id,database_source,title,original_pdf_collected,original_pdf_match_type,original_pdf_index,original_pdf_pmid,original_pdf_title,pdf_available_for_full_text_review,next_step,authors,year,journal,doi,pmid,duplicate_group_id,source_file,screening_decision,exclusion_reason,notes,ai_title_decision,ai_exclusion_reason,ai_confidence,ai_flags,ai_analysis_tier_hint,reevaluated_title_decision,reevaluated_title_reason,reevaluated_confidence,normalized_title,abstract,pubmed_title,pubmed_journal,pubmed_year,pubmed_doi,publication_types,mesh_terms,abstract_retrieval_status,abstract_source,title_abstract_screen_decision,title_abstract_exclusion_reason,title_abstract_confidence,human_participants_flag,acupuncture_like_intervention_flag,functional_brain_imaging_flag,original_empirical_data_flag,sham_or_placebo_flag,likely_coordinate_candidate_flag,needs_full_text_review,reviewer_notes
DUP_01434,Embase,Observation with fMRI on central mechanisms of acupuncture at ST36 using reinforcing and reducing techniques,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2010,Chinese Journal of Medical Imaging Technology,,,DUP_01434,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,observation with fmri on central mechanisms of acupuncture at st36 using reinforcing and reducing techniques,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00040,Embase,A Pilot Study on the Effect of Electroacupuncture on Functional Brain Mapping in Patients With Irritable Bowel Syndrome,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,clinicaltrials.gov,,,DUP_00040,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,a pilot study on the effect of electroacupuncture on functional brain mapping in patients with irritable bowel syndrome,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00210,Embase,Acupuncture of motor-implicated acupoints on subacute stroke patients: An fMRI evaluation study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Medical Acupuncture,,,DUP_00210,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture of motor implicated acupoints on subacute stroke patients an fmri evaluation study,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00312,Embase,An fMRI Study of Expectancy on Acupuncture Treatment Outcomes in Knee OA,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,clinicaltrials.gov,,,DUP_00312,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,an fmri study of expectancy on acupuncture treatment outcomes in knee oa,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00354,Embase,Application of functional magnetic resonance imaging in research of acupuncture mechanism,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Chinese Journal of Medical Imaging Technology,,,DUP_00354,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,application of functional magnetic resonance imaging in research of acupuncture mechanism,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00950,Embase,Electroacupuncturing acupoints of patients with peripheral facial paralysis: A functional MRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Chinese Journal of Medical Imaging Technology,,,DUP_00950,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,electroacupuncturing acupoints of patients with peripheral facial paralysis a functional mri study,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01070,Embase,Functional MRI and acupuncture (Large intestine 4 acupoint) in patients with myofascial pain of the jaw muscles: A pilot randomized trial,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Medical Acupuncture,,,DUP_01070,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,functional mri and acupuncture large intestine 4 acupoint in patients with myofascial pain of the jaw muscles a pilot randomized trial,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01231,Embase,Magnetic resonance imaging study of twisting or untwisting Taixi acupoint (KI3) on brain function,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Journal of Clinical Rehabilitative Tissue Engineering Research,,,DUP_01231,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,magnetic resonance imaging study of twisting or untwisting taixi acupoint ki3 on brain function,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01582,Embase,"Response to correspondence on ""effect of acupuncture on the brain in children with spastic cerebral palsy using functional neuroimaging (fMRI)""",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Journal of Child Neurology,,,DUP_01582,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,response to correspondence on effect of acupuncture on the brain in children with spastic cerebral palsy using functional neuroimaging fmri,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01593,Embase,Resting-state functional MRI evaluation of after-effect of acupuncture at Zusanli point,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2009,Chinese Journal of Medical Imaging Technology,,,DUP_01593,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,resting state functional mri evaluation of after effect of acupuncture at zusanli point,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00054,Embase,"A Spinal fMRI Study of Resting-State, Motor Task and Acupoint Stimulation",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2008,clinicaltrials.gov,,,DUP_00054,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a spinal fmri study of resting state motor task and acupoint stimulation,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00106,Embase,Acupuncture and the CNS: What can the brain at rest suggest?,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2008,Pain,,,DUP_00106,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term; mechanism_deqi_pain_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,acupuncture and the cns what can the brain at rest suggest,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01023,Embase,fMRI Measurements on the Effect of Transcutaneous Electrical Nerve Stimulation (TENS) on Acupuncture Points Verses Spontaneous Normal Vaginal Delivery to Relief of Labor Pain,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2008,clinicaltrials.gov,,,DUP_01023,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,fmri measurements on the effect of transcutaneous electrical nerve stimulation tens on acupuncture points verses spontaneous normal vaginal delivery to relief of labor pain,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01103,Embase,Hegu acupoint of patient with peripheral facial paralysis by electroacupuncture: A functional MRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2008,Chinese Journal of Medical Imaging Technology,,,DUP_01103,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,hegu acupoint of patient with peripheral facial paralysis by electroacupuncture a functional mri study,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01306,Embase,"MRI cerebral function imaging following acupuncture at Hegu, Zusanli, Neiguan and Sanyinjiao points",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2007,Journal of Clinical Rehabilitative Tissue Engineering Research,,,DUP_01306,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,mri cerebral function imaging following acupuncture at hegu zusanli neiguan and sanyinjiao points,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01328,Embase,Needling sensation: Explanation of incongruent conclusion drawn from acupuncture fMRI study [1],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2007,Journal of Alternative and Complementary Medicine,,,DUP_01328,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,needling sensation explanation of incongruent conclusion drawn from acupuncture fmri study 1,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00682,Embase,Different cerebellar responding to acupuncture at Liv3 and LI4: An fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Chinese Journal of Medical Imaging Technology,,,DUP_00682,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,different cerebellar responding to acupuncture at liv3 and li4 an fmri study,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01025,Embase,"fMRI study of acupuncture at ""four gate points"" on normal aging people",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Chinese Journal of Medical Imaging Technology,,,DUP_01025,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,fmri study of acupuncture at four gate points on normal aging people,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01676,Embase,Study of acupuncture point Liv 3 with functional MRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Chinese Journal of Radiology,,,DUP_01676,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,study of acupuncture point liv 3 with functional mri,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00115,Embase,Acupuncture at shenmen acupoint for brain functional MRI of patients with Alzheimer disease,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Chinese Journal of Clinical Rehabilitation,,,DUP_00115,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture at shenmen acupoint for brain functional mri of patients with alzheimer disease,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00531,Embase,Changes of brain function in different areas of cerebral cortices due to electroacupuncture at the point ST36 through MRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Chinese Journal of Clinical Rehabilitation,,,DUP_00531,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,changes of brain function in different areas of cerebral cortices due to electroacupuncture at the point st36 through mri,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00983,Embase,Evidence from brain imaging with fMRI supporting functional specifity of acupoints in humans,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Deutsche Zeitschrift fur Akupunktur,,,DUP_00983,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,evidence from brain imaging with fmri supporting functional specifity of acupoints in humans,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01060,Embase,Functional magnetic resonance imaging of real and sham acupuncture,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,IEEE Engineering in Medicine and Biology Magazine,,,DUP_01060,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; sham_placebo_control_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,functional magnetic resonance imaging of real and sham acupuncture,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,yes,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01560,Embase,Relationship between cerebral function and Kuangming and Taichong acupoints detected with functional MRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Chinese Journal of Clinical Rehabilitation,,,DUP_01560,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,relationship between cerebral function and kuangming and taichong acupoints detected with functional mri,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01713,Embase,Temporal cluster for the anlaysis of the fMRI characteristics of acupuncture at Hegu acupoint,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Chinese Journal of Clinical Rehabilitation,,,DUP_01713,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; coordinate_result_term,possible coordinate-based meta-analysis candidate,include,carried over from first title screen,high,temporal cluster for the anlaysis of the fmri characteristics of acupuncture at hegu acupoint,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01731,Embase,The application of fMRI to basic experiments in acupuncture,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,IEEE Engineering in Medicine and Biology Magazine,,,DUP_01731,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,the application of fmri to basic experiments in acupuncture,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00624,Embase,Cortical activations upon stimulation of the sensorimotor-implicated acupoints,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2004,Magnetic Resonance Imaging,,,DUP_00624,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,include_for_abstract,title suggests acupuncture plus functional MRI/neuroimaging/brain-network outcome,medium,cortical activations upon stimulation of the sensorimotor implicated acupoints,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_01067,Embase,Functional magnetic resonance tomography in acupuncture research,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2004,Deutsche Zeitschrift fur Akupunktur,,,DUP_01067,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,functional magnetic resonance tomography in acupuncture research,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01293,Embase,Modulatory Effect of Acupuncture on Human Brain Activity,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2004,clinicaltrials.gov,,,DUP_01293,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,modulatory effect of acupuncture on human brain activity,,,,,,,,no_pmid,,unclear,,low,yes,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00019,Embase,A functional magnetic resonance imaging study comparing brain activations during language task with activations during electrical stimulation of language-implicated acupoints,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2003,Hong Kong Medical Journal,,,DUP_00019,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a functional magnetic resonance imaging study comparing brain activations during language task with activations during electrical stimulation of language implicated acupoints,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01042,Embase,Functional Brain Imaging - Acupuncture and Osteoarthritis,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2003,clinicaltrials.gov,,,DUP_01042,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,functional brain imaging acupuncture and osteoarthritis,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_01954,Embase,Visual cortical activations on functional magnetic resonance imaging upon stimulation of vision-implicated acupoints,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2003,Hong Kong Medical Journal,,,DUP_01954,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,visual cortical activations on functional magnetic resonance imaging upon stimulation of vision implicated acupoints,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00426,Embase,Brain activation of acupuncture induced analgesia,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2000,NeuroImage,,,DUP_00426,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,brain activation of acupuncture induced analgesia,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00201,Embase,acupuncture modulates the limbic system and subcortical gray structures of the human brain - Direct evidence by fMRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,1998,NeuroImage,,,DUP_00201,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture modulates the limbic system and subcortical gray structures of the human brain direct evidence by fmri,,,,,,,,no_pmid,,include_for_full_text,,low,yes,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
DUP_00031,Embase,"A neurometric analysis of brain functions after halothane anaesthesia, neuroleptanalgesia and combined acupuncture-analgesia",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,1978,Anaesthesist,,,DUP_00031,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term; mechanism_deqi_pain_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,a neurometric analysis of brain functions after halothane anaesthesia neuroleptanalgesia and combined acupuncture analgesia,,,,,,,,no_pmid,,unclear,,low,unclear,yes,no,unclear,no,no,yes,Acupuncture present; brain/imaging terms present but no clear fMRI keyword
DUP_00472,Embase,Brain response and Kirlian photography of the cat under acupuncture,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,1975,American Journal of Acupuncture,,,DUP_00472,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,brain response and kirlian photography of the cat under acupuncture,,,,,,,,no_pmid,,include_for_full_text,,low,unclear,yes,yes,yes,no,no,yes,Acupuncture+fMRI terms present in title; abstract limited; No abstract available (no_pmid); decision based on title only
