pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
30719061,con_LR3_post_vs_pre,Changes of brain regions in LR3 group of posttreatment versus pretreatment,within-group pre vs post acupuncture,verum,baseline,verum_post_gt_pre,whole_brain_activation,,False,0,not_reported,ReHo analysis; paired t-test,
30719061,con_LR3KI3_vs_LR3_decreased,Differences of brain regions between LR3+KI3 and LR3 group of posttreatment versus pretreatment (decreased ReHo in LR3+KI3),between-group comparison of post-pre change,verum,verum,group_comparison,whole_brain_activation,,True,2,decreased ReHo in LR3+KI3 group compared to LR3 group,ReHo analysis; one-way ANOVA or Kruskal-Wallis H,
30719061,con_LR3KI3_vs_KI3_increased,Differences of brain regions between LR3+KI3 and KI3 group of posttreatment versus pretreatment (increased ReHo in LR3+KI3),between-group comparison of post-pre change,verum,verum,group_comparison,whole_brain_activation,,True,2,increased ReHo in LR3+KI3 group compared to KI3 group,ReHo analysis; one-way ANOVA or Kruskal-Wallis H,
30719061,con_LR3KI3_vs_KI3_decreased,Differences of brain regions between LR3+KI3 and KI3 group of posttreatment versus pretreatment (decreased ReHo in LR3+KI3),between-group comparison of post-pre change,verum,verum,group_comparison,whole_brain_activation,,True,1,decreased ReHo in LR3+KI3 group compared to KI3 group,ReHo analysis; one-way ANOVA or Kruskal-Wallis H,
30719061,30627200_C2,Changes of brain regions in LR3+KI3 group of posttreatment versus pretreatment,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,4,increased and decreased ReHo,ReHo,peak_only_extract
30719061,30627200_C3,Differences of brain regions between LR3+KI3 and LR3 group of posttreatment versus pretreatment,ReHo,verum,verum,group_comparison,whole_brain_activation,,True,2,decreased ReHo in LR3+KI3 compared to LR3,ReHo,peak_only_extract
30719061,30627200_C4,Differences of brain regions between LR3+KI3 and KI3 group of posttreatment versus pretreatment,ReHo,verum,verum,group_comparison,whole_brain_activation,,True,3,increased and decreased ReHo in LR3+KI3 compared to KI3,ReHo,peak_only_extract
28480365,contrast_01,before vs. after acupuncture at LR3,within-group pre vs. post comparison (before vs. after acupuncture in LR3),baseline,verum,verum_post_gt_pre,seed_based_fc,,True,4,negative peak intensities (deactivation),seed-based functional connectivity analysis using REST1.8; t-test,
28480365,contrast_02,true vs. sham acupuncture at LR3,"between-group comparison (true acupuncture LR3 group vs. sham acupuncture LR3 group, post-treatment)",verum,sham,verum_gt_sham,seed_based_fc,3.0,True,3,negative peak intensities (deactivation),seed-based functional connectivity analysis using REST1.8; t-test,
28480365,contrast_03,acupuncture at LR3 vs. sham acupoint,"between-group comparison (LR3 group vs. sham acupoint group, post-treatment)",verum,sham,verum_gt_sham,seed_based_fc,1.0,True,4,positive peak intensities (activation),seed-based functional connectivity analysis using REST1.8; t-test,
28480365,contrast_04_ALFF,ALFF comparison across three groups to identify seed point,between-group ALFF comparison (three groups) to identify highest peak score,verum,not_applicable,other,whole_brain_activation,,True,1,"highest peak score identified in right cerebrum temporal lobe [36, -45, 9]",ALFF analysis using REST1.8; linear regression to remove linear tendency; Hamming bandpass filtering (0.01–0.08 Hz); standardized ALFF (divided by mean of whole brain),
28480365,18684074_C1,LR3 > sham (foot),activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,13,activation,activation,extraction_results.json
28480365,18684074_C2,LR6 > sham (leg),activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,10,activation,activation,extraction_results.json
28480365,18684074_C3,ST36 > sham (leg),activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,10,activation,activation,extraction_results.json
28480365,18684074_C4,ST43 > sham (foot),activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,9,activation,activation,extraction_results.json
27688791,con_LR3_pre_vs_post_once_ROI1,Changes in functional connectivity before and after once acupuncture in LR3 group – ROI 1 (SO right),within-group pre vs post (once acupuncture); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,2,mixed (increases and decreases reported),seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_once_ROI2,Changes in functional connectivity before and after once acupuncture in LR3 group – ROI 2 (SO left),within-group pre vs post (once acupuncture); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,3,mixed (increases and decreases reported),seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_once_ROI3,Changes in functional connectivity before and after once acupuncture in LR3 group – ROI 3 (Pa right),within-group pre vs post (once acupuncture); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,2,mixed (increases and decreases reported),seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_once_ROI4,Changes in functional connectivity before and after once acupuncture in LR3 group – ROI 4 (Pa left),within-group pre vs post (once acupuncture); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,3,mixed (increases and decreases reported),seed-based functional connectivity; paired t-test,
27688791,con_sham_pre_vs_post_once_ROI1,Changes in functional connectivity before and after once acupuncture in sham group – ROI 1 (SO right),within-group pre vs post (once acupuncture); paired t-test,baseline,sham,sham_post_gt_pre,seed_based_fc,,True,1,negative peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_sham_pre_vs_post_once_ROI2,Changes in functional connectivity before and after once acupuncture in sham group – ROI 2 (SO left),within-group pre vs post (once acupuncture); paired t-test,baseline,sham,sham_post_gt_pre,seed_based_fc,,True,1,negative peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_sham_pre_vs_post_once_ROI3,Changes in functional connectivity before and after once acupuncture in sham group – ROI 3 (Pa right),within-group pre vs post (once acupuncture); paired t-test,baseline,sham,sham_post_gt_pre,seed_based_fc,,True,3,negative peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_sham_pre_vs_post_once_ROI4,Changes in functional connectivity before and after once acupuncture in sham group – ROI 4 (Pa left),within-group pre vs post (once acupuncture); paired t-test,baseline,sham,sham_post_gt_pre,seed_based_fc,,True,1,negative peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_treatment_ROI1,Changes in functional connectivity before and after treatment acupuncture in LR3 group – ROI 1 (SO right),within-group pre vs post (short-term treatment); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,2,mixed (positive and positive peak intensities reported),seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_treatment_ROI2,Changes in functional connectivity before and after treatment acupuncture in LR3 group – ROI 2 (SO left),within-group pre vs post (short-term treatment); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,2,positive peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_treatment_ROI3,Changes in functional connectivity before and after treatment acupuncture in LR3 group – ROI 3 (Pa right),within-group pre vs post (short-term treatment); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,2,positive peak intensity,seed-based functional connectivity; paired t-test,
27688791,con_LR3_pre_vs_post_treatment_ROI4,Changes in functional connectivity before and after treatment acupuncture in LR3 group – ROI 4 (Pa left),within-group pre vs post (short-term treatment); paired t-test,baseline,verum,verum_post_gt_pre,seed_based_fc,,True,3,positive peak intensity,seed-based functional connectivity; paired t-test,
27688791,27525012_C1,The changes in functional connectivity before and after once acupuncture in LR3 group,FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,10,mixed (both increases and decreases reported via signed peak intensity),FC,peak_only_extract
27688791,27525012_C2,The changes in functional connectivity before and after once acupuncture in sham group,FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,6,mixed (both increases and decreases reported via signed peak intensity),FC,peak_only_extract
27688791,27525012_C3,The changes in functional connectivity before and after treatment acupuncture in LR3 group,FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,9,mixed (both increases and decreases reported via signed peak intensity),FC,peak_only_extract
27688791,18606019_SR_C1,Changes in functional connectivity before and after once acupuncture in sham group (ROI 1: SO right),FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,1,deactivation,FC,sham_rest_extract
27688791,18606019_SR_C2,Changes in functional connectivity before and after once acupuncture in sham group (ROI 2: SO left),FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,1,deactivation,FC,sham_rest_extract
27688791,18606019_SR_C3,Changes in functional connectivity before and after once acupuncture in sham group (ROI 3: Pa right),FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,3,deactivation,FC,sham_rest_extract
27688791,18606019_SR_C4,Changes in functional connectivity before and after once acupuncture in sham group (ROI 4: Pa left),FC,sham,baseline,sham_post_gt_pre,seed_based_fc,,True,1,deactivation,FC,sham_rest_extract
29563830,c1_between_group_effect,Comparison of the effect of acupuncture in contra-group and ipsi-group (contra effect minus ipsi effect),between-group comparison of acupuncture effect (post minus pre); contra-group effect minus ipsi-group effect,verum,verum,group_comparison,whole_brain_activation,,True,1,contra-group > ipsi-group,two-sample independent t-test on ReHo difference maps,
29563830,c2_contra_within,"Alterations in ReHo in the contra-group (post minus pre, n = 12)",within-group pre vs post treatment comparison (post minus pre),verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,6,post > pre and pre > post,paired-samples t-test on individual ReHo maps,
29563830,c3_ipsi_within,"Alterations in ReHo in the ipsi-group (post minus pre, n = 8)",within-group pre vs post treatment comparison (post minus pre),verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,4,post > pre and pre > post,paired-samples t-test on individual ReHo maps,
29563830,29503583_C1,Alterations in ReHo values (post minus pretreatment) in contra-group - Post > Pre,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,3,Post > Pre (increase),ReHo,peak_only_extract
29563830,29503583_C2,Alterations in ReHo values (post minus pretreatment) in contra-group - Pre > Post,ReHo,baseline,verum,deactivation,whole_brain_activation,,True,3,Pre > Post (decrease),ReHo,peak_only_extract
29563830,29503583_C3,Alterations in ReHo values (post minus pretreatment) in ipsi-group - Post > Pre,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,1,Post > Pre (increase),ReHo,peak_only_extract
29563830,29503583_C4,Alterations in ReHo values (post minus pretreatment) in ipsi-group - Pre > Post,ReHo,baseline,verum,deactivation,whole_brain_activation,,True,3,Pre > Post (decrease),ReHo,peak_only_extract
